"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Myanmar","MMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","159.464844051474","156.79286539256","159.706078520103","177.119522211714","163.028874713915","176.43233173946","164.054238434517","150.773688471856","165.025625773439","166.48618948354","170.717636807125","173.662539836695","173.805934947457","168.190360751082","173.147012183906","176.256889661465","182.774966211124","189.346622768296","197.241143240517","202.95983747545","214.316412774294","223.036164368554","230.539905675203","235.66721631163","242.313691811972","244.395012857306","237.30319217012","223.717068079977","194.949045482079","198.947911260444","201.56441674718","197.599848468284","214.075913801173","224.420368156833","238.459071403907","252.017205357485","264.931242244565","276.329537449579","288.793997977684","316.449239992547","355.798355448191","391.920255840028","434.659966175519","490.243016420499","551.978594748214","621.940139277246","698.257062432235","776.938428731049","851.328851552933","935.137251005747","1018.13172971134","1066.84235530956","1135.6474350688","1220.91787057646","1307.67769210468","1388.50054423883","1458.25121566413","1541.84704966975","1635.94454424642","1653.28740453018","1478.12473246512",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1955.79837571102","2043.55893140697","2179.00034422443","2373.97375809144","2605.28467325254","2778.73116034623","2956.45911078679","3280.44609842789","3422.04144034655","3558.08650799169","3486.48233376642","3916.42618992442","3772.06357267539","3438.50047410162","3243.2863474356","2777.31609725898","2675.51879914477","2999.29618606316","3040.00705992986","2895.40163645558","2896.12120659613","2727.67710032624","2696.41602666959","2601.19295292709","2599.60800552921","2833.42118831102","2723.40991694057","2781.71256724742","2793.42424006562","2772.04968396243","2783.36356647572","2894.01510468459","2931.60696072948","3074.02705000424","3148.80399924378","3288.37477946714","3301.49115044614","3341.41451619887","3344.88736119114","3558.89689447396","3646.52701967333","3765.02874498352","3926.99199547363","3995.05123593161","4025.18751101965","4161.67184592424","4049.17808514005","4088.04536384584","4083.92110254191","4093.61356156814","4063.92356736877","4300.68600032611","4356.051697623","4263.61692524146","4176.44770028754","3956.61194366987",
"Montenegro","MNE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5018.75618129682","5280.77295289108","4797.49382241286","4954.80936752949","4989.18937240141","5063.84612142165","5168.8912506708","5388.11202666758","5605.06984605058","6077.66442021925","6482.6031823295","6938.50295113582","6522.40269274845","6688.48239970574","6897.16590636779","6703.65760332829","6934.7977206477","7051.64750709666","7286.6339010123","7499.80572297515","7852.64615740839","8253.32904643909","8591.40582030422","7292.67039645545",
"Mongolia","MNG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1440.62457057807","1521.95119459128","1570.55631609251","1621.17428490824","1668.49044453221","1774.65665369713","1784.53272362177","1825.10020832563","1855.80216881094","1761.22222451198","1583.61799473159","1420.64804436412","1363.65587787419","1382.20865610118","1459.12025237318","1479.78529470596","1524.82811514093","1562.42948351689","1596.46736657265","1600.49216810605","1632.64747202354","1693.35693548458","1793.25153004405","1961.83604274","2079.12636046587","2228.42102378849","2423.67214301262","2601.1995276213","2527.96025201295","2643.28708316435","3043.86731951624","3353.09479376388","3669.53547275207","3880.34742813515","3895.421157119","3866.24523824685","3997.47431942376","4210.85024410922","4352.64294050404","4053.63263613099",
"Northern Mariana Islands","MNP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24943.504759296","25226.9040963523","24755.4157931516","21875.6079013918","20613.391547078","19469.347097709","17502.4258069241","14540.355020851","14804.2467250931","13700.4054579453","13736.9719736309","13981.6741503304","14430.1188043616","14790.5125584898","18972.3601544841","23217.1591250685","18615.1980171914","16447.3109258385","",
"Mozambique","MOZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","238.22738625004","244.198906985737","222.187925459787","183.540854165862","168.944117202083","168.918913808833","164.464529142033","188.968530524654","204.918287317689","217.420876345197","216.528856100366","221.385566608411","200.631287983274","213.172105028058","218.331844389852","215.547752589639","232.52840579848","251.913424961575","270.067217490646","294.1348639248","289.74713676085","315.679513624203","335.039070932358","347.582790725133","364.182448513416","377.32993353827","402.39999519347","421.639230508118","440.2396828109","455.418135545467","471.904343344477","493.160646696623","514.592024400883","535.393731984568","559.136058769112","580.050107216009","585.181887293397","589.71907445639","592.510451903144","588.729596086492","564.644847192848",
"Mauritania","MRT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","1382.37949171413","1352.11318772904","1286.68791230226","1594.81299314666","1797.49560450279","1748.12396364432","1756.45842901658","1877.76129836347","1844.53430590094","2004.32812096365","1981.00671474326","1908.68727388162","1767.86710781426","1925.01821723429","1773.01577905126","1868.68656933044","1780.60002275952","1720.53967410867","1750.96141873506","1757.74545694295","1765.83859780067","1674.7373186864","1687.50164124643","1586.92909310497","1589.18946953405","1634.40560904573","1621.0964388414","1605.70218708975","1638.71938891828","1568.19516930468","1555.28323901795","1543.95902704474","1593.08830863885","1505.31323302786","1611.61130431525","1662.79119924284","1555.76081714622","1558.8457302007","1574.86483334101","1473.67672503482","1422.84390320726","1403.19791737877","1458.90104081026","1485.27024112243","1567.20633924869","1802.2550739424","1716.77665947319","1662.43966263158","1616.41586378527","1610.92160333629","1629.43599470782","1652.71372425405","1671.29087912233","1692.46180769155","1732.5860318802","1705.03474269593","1715.60754747206","1703.86372356713","1756.11773933094","1683.85616570981",
"Mauritius","MUS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2404.941913886","2521.04845572847","2583.63923635711","2628.34889804634","2324.38231577255","2424.90673410649","2527.12383465856","2513.59942295333","2604.32081613211","2762.76447287921","3008.82282189716","3251.91965108628","3448.94433018907","3575.45474105804","3805.21146180142","3931.32250149243","4132.62368539094","4291.46636540865","4406.83508105302","4556.43727675387","4762.08900160764","4970.30739852438","5216.95986791316","5285.54977692977","5663.18729654785","5806.70734756922","5859.6593043285","6162.11560692055","6388.74646896969","6463.92279139786","6746.88662255439","7100.86182329714","7456.36924572353","7683.12492469643","8000.37643182154","8313.27125393119","8580.08564924831","8848.88703200817","9163.63347277399","9476.665389032","9833.61313191868","10199.4793607429","10577.1757298579","10892.5401750016","9272.84321906526",
"Malawi","MWI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","238.457462058837","250.662955633482","246.337926243838","237.053328359365","237.419899767022","263.086772261483","290.497797668443","303.768685137284","290.321285693354","299.498367898643","293.155151741696","331.859942127594","343.334769468747","341.937235186398","356.554583091262","367.740006106616","374.919059272158","381.50451858863","405.979630252596","411.366480203326","401.478760240456","370.637012949803","371.02797050549","375.005408697546","382.246630627913","383.019364164274","362.348990114171","346.764253476357","337.253555038","325.260143254496","331.751064952869","353.354592593612","324.54895209726","355.110586572515","317.590118781148","367.001498788172","386.8448243808","392.044870531303","396.220989877931","396.916443121801","392.524831135795","363.755141904227","361.04357638197","372.531187273808","383.094219895144","385.460891155566","392.760180575859","418.588155823301","437.895189061019","460.92448697505","478.668688469613","487.73048626521","482.923624373842","493.81780830025","507.537663421166","507.548344396532","506.250720606189","512.647556067015","521.353400935525","536.814780408554","526.932201677988",
"Malaysia","MYS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1353.97244570054","1411.59379969152","1454.79007482454","1512.57766901043","1545.41009872832","1616.52999670363","1695.97516926806","1716.46597379478","1808.11203222671","1851.30496945828","1915.8715500728","2058.89901206433","2200.12169000185","2400.66903362003","2539.37485617885","2498.45330764671","2718.84418093887","2855.96913476344","2968.81946778123","3165.04883062727","3317.27051426663","3463.2335672672","3583.57591105073","3718.16074852986","3908.41733616932","3767.50839695216","3708.49802953787","3788.11599309323","4042.12871556827","4280.95285883313","4536.96683563801","4838.51293025735","5134.58837103966","5503.00030221764","5861.74543066825","6277.61188590185","6731.40104319578","7041.67191824359","6360.65758397168","6588.19817248121","7007.04301375011","6890.36530985717","7112.0555946753","7374.3424522253","7720.83196039235","7974.24961140965","8255.28824929776","8605.01848255892","8850.01019625239","8559.23511705872","9040.56849464524","9372.00524848829","9743.0947412817","10061.698023428","10524.0541769666","10912.1520005218","11244.056155962","11736.9892763204","12131.7055638734","12486.6741109207","11637.3511970661",
"North America","NAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","17554.8454005281","17658.0392310038","18443.6885085627","18972.4509150001","19787.3896855726","20781.327727478","21864.428299282","22154.8482370095","22974.0316712919","23447.4571706807","23076.5011280434","23499.5697886896","24469.5245828238","25598.3912804573","25217.0543623742","24907.5888179406","25992.7176588307","26918.4454688991","28110.1874979602","28684.9735623611","28330.2814948852","28758.4516648248","27964.9832152365","28978.1486147507","30803.8122426816","31803.258972825","32600.0924119555","33413.9181391825","34481.7647580198","35381.7568350506","35630.3705959704","35122.1733098281","35865.3698373516","36377.9600772557","37386.6580705402","37941.9826907133","38922.3169816039","40175.1877416498","41443.4135179259","42903.5663015591","44217.9539435481","44232.1255033321","44643.9346383839","45564.0056210327","46863.2979164","48125.1324997621","49079.3713833534","49749.9551453922","49261.5747211855","47561.2084667353","48387.2109310255","48843.3439473243","49535.0405544891","50104.2356486332","50996.5146517289","52057.3794989012","52508.7213087805","53400.0967393125","54632.5960067207","55489.2741140339","53224.7780456667",
"Namibia","NAM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","4277.10474066172","4225.90412749232","4117.04231008227","3947.24154723809","3834.01946687773","3736.51045791801","3782.75262772943","3774.49510398847","3663.55033933671","3598.46343624936","3551.9790111085","3728.82019208581","3890.05049481521","3734.68882747437","3711.63380592801","3770.97358468965","3808.24057089643","3887.95932316347","3937.99721078553","3996.30739475192","4065.0626592941","4047.35337699452","4177.36845550782","4290.53653625995","4744.6914296828","4787.95135539058","5040.78651408309","5218.50391074634","5260.1391788813","5180.24221307592","5394.99671137475","5570.24782069463","5750.66147101539","5968.22970242962","6220.66182628773","6369.71647361175","6255.28875656618","6076.16096907413","6028.87110480582","5881.2919528661","5312.94867779823",
"New Caledonia","NCL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","825.936024520385","839.325799163092","899.31063506841","955.925406537128","929.788445342739","965.854987506479","934.965040359783","909.773768903485","887.702677380134","815.665847742094","817.348333304636","840.052824417199","774.893332385401","625.231746548499","661.391657594889","625.044142092971","611.573559589541","640.327253372045","705.837129262577","734.693691847712","696.285768601565","675.347480512943","670.472401156338","626.291492143202","506.168053727654","529.728814495313","547.321425721731","532.104397525176","552.130282785426","540.806211262352","517.348785710853","498.784873111691","492.252413811185","477.475974728945","469.993271124756","465.205077252412","449.735308186153","440.831928093421","467.899053987652","450.460530923728","429.243515869316","443.992807903047","449.068804595426","442.202180600975","427.651206633162","442.209637168871","451.23203921236","448.25374141704","465.003625699658","456.406766710299","476.869532167304","469.553720026918","499.23825943665","505.625965835235","518.586714170386","520.756109495491","529.644393108292","535.176916638009","552.32404191802","563.149012477168","550.440806329148",
